station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
6 Av,,F/M/L/1/2/3,EL613,EL,F/M downtown mezzanine to F/M downtown platform.,Y,10/24/2025 12:00:00 AM,10/24/2025 06:00:00 AM,Maintenance,N,N
Fulton St,,A/C/J/2/3/4/5/Z,ES367,ES,2/3 mezzanine (William St & Fulton St) to transfer mezzanine for A/C & Broad St-bound J/Z service and access to rest of complex,N,10/24/2025 12:02:00 AM,10/24/2025 09:00:00 AM,Under Investigation,N,N
21 St-Queensbridge,,F,ES421,ES,21 St & 41 Ave (NE corner) to mezzanine,N,10/24/2025 12:05:00 AM,10/24/2025 06:00:00 AM,Maintenance,N,N
Roosevelt Island,,F,ES415,ES,lower mezzanine to intermediate mezzanine,N,10/24/2025 12:05:00 AM,10/24/2025 06:00:00 AM,Maintenance,N,N
Lexington Av/63 St,,F/Q,ES406,ES,lower mezzanine to intermediate mezzanine for Lexington Ave & 63 St exit,N,10/24/2025 12:09:00 AM,10/24/2025 04:00:00 AM,Cleaning,N,N
Beach 67 St,,A,EL480,EL,"Street to transfer mezzanine for Far Rockaway-bound service, mezzanine to platform for Manhattan-bound service.",Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL142,EL,125 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St,,F/M/L/1/2/3,EL615,EL,SW corner of 14 St & 7 Av to 1/2/3 mezzanine.  ,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL334,EL,downtown A/C/E platform to transfer mezzanine and downtown B/D/F/M platform,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St,,F/M/L/1/2/3,EL616,EL,Mezzanine to uptown 1/2/3 platform.,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL220,EL,mezzanine to downtown N/Q/R/W platform,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St,,A/C/E/L,EL221,EL,8th Ave & 14 St (NW corner) to mezzanine for A/C/E/L service in both directions,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
8 Av,,A/C/E/L,EL224,EL,mezzanine to L platform for service in both directions,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
Canal St,,J/N/Q/R/W/6/Z,EL324,EL,Canal St & Lafayette St (NW corner) to uptown 6 platform,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St,,A/C/E/L,EL222,EL,mezzanine to downtown A/C/E platform,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL219,EL,mezzanine to uptown N/Q/R/W platform,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
Beach 67 St,,A,EL481,EL,Mezzanine to platform for Far Rockaway-bound service.,Y,10/24/2025 10:00:00 PM,10/25/2025 06:00:00 AM,Maintenance,Y,N
59 St-Columbus Circle,,A/C/B/D/1,EL276X,EL,8th Ave & 58 St (NW corner) to mezzanine for downtown 1 service and A/B/C/D service in both directions,Y,10/27/2025 07:00:00 AM,10/31/2025 05:00:00 PM,Planned Work,Y,N
6 Av,,F/M/L/1/2/3,EL617,EL,Mezzanine to downtown and Brooklyn 1/2/3 platform.,Y,10/27/2025 10:00:00 PM,10/28/2025 06:00:00 AM,Maintenance,Y,N
Flushing-Main St,,7,EL414,EL,East of Main St & Roosevelt Ave to Manhattan-bound platform,Y,10/27/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
74 St-Broadway,,E/F/M/R/7,EL423,EL,mezzanine to Manhattan-bound 7 platform,Y,10/27/2025 10:00:00 PM,10/28/2025 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,10/27/2025 10:00:00 PM,03/31/2026 11:59:00 PM,Capital Replacement,Y,N
14 St,,F/M/L/1/2/3,EL616,EL,Mezzanine to uptown 1/2/3 platform.,Y,10/27/2025 10:00:00 PM,10/28/2025 06:00:00 AM,Maintenance,Y,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL421,EL,transfer mezzanine to Manhattan-bound E/F/M/R platform and mezzanine for access to Queens-bound E/F/M/R service,Y,10/28/2025 10:00:00 PM,06/30/2026 11:59:00 PM,Capital Replacement,Y,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL422,EL,mezzanine to Forest Hills and Jamaica-bound E/F/M/R platform,Y,10/28/2025 10:00:00 PM,06/30/2026 11:59:00 PM,Capital Replacement,Y,N
72 St,,1/2/3,EL239,EL,Broadway (between 72 St & 73 St) to uptown platform,Y,11/17/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
72 St,,1/2/3,EL240,EL,Broadway (between 72 St & 73 St) to downtown platform,Y,11/17/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
